Transaction ID,Type,Internal Amount,Bank Amount,Reconciliation Status,,,,,Metric,Value
477,CASH_IN,178370.36,178370.36,Matched,,,,,,
478,CASH_IN,42547.96,42547.96,Matched,,,,,,
479,CASH_IN,15152.15,15152.15,Matched,,,,,,
480,CASH_IN,39249.67,39249.67,Matched,,,,,,
481,CASH_IN,101669.17,101669.17,Matched,,,,,,
482,CASH_IN,81694.11,81694.11,Matched,,,,,,
483,CASH_IN,10266.7,10266.7,Matched,,,,,,
484,CASH_IN,35502.25,35502.25,Matched,,,,,,
485,CASH_IN,183250,183250,Matched,,,,,,
486,CASH_IN,219220.21,219220.21,Matched,,,,,,
487,TRANSFER,53783.57,53783.57,Matched,,,,,,
488,CASH_IN,254895.5,254895.5,Matched,,,,,,
489,CASH_IN,143148.97,143148.97,Matched,,,,,,
490,CASH_IN,132457.52,132457.52,Matched,,,,,,
491,CASH_IN,148834.28,148834.28,Matched,,,,,,
492,CASH_IN,106727.81,106727.81,Matched,,,,,,
493,TRANSFER,80333.28,80333.28,Matched,,,,,,
494,CASH_IN,223123.71,223123.71,Matched,,,,,,
495,TRANSFER,211075.91,211075.91,Matched,,,,,,
496,TRANSFER,100677.86,100677.86,Matched,,,,,,
497,CASH_IN,194311.34,194311.34,Matched,,,,,,
498,CASH_OUT,106117.28,106117.28,Matched,,,,,,
499,TRANSFER,473499.51,473499.51,Matched,,,,,,
500,CASH_IN,338964.91,338964.91,Matched,,,,,,
501,CASH_IN,247575.4,247575.4,Matched,,,,,,
502,CASH_IN,29467.02,29467.02,Matched,,,,,,
503,CASH_IN,90340.16,90340.16,Matched,,,,,,
504,CASH_OUT,503333.79,503333.79,Matched,,,,,,
505,CASH_IN,198847.32,198847.32,Matched,,,,,,
506,CASH_OUT,71991.42,71991.42,Matched,,,,,,
507,CASH_IN,155075.41,155075.41,Matched,,,,,,
508,CASH_OUT,91379.93,91379.93,Matched,,,,,,
509,CASH_OUT,26759.05,26759.05,Matched,,,,,,
510,TRANSFER,1538200.39,1538200.39,Matched,,,,,,
511,CASH_IN,76932.89,76932.89,Matched,,,,,,
512,CASH_IN,92971.79,92971.79,Matched,,,,,,
513,CASH_IN,7322.98,7322.98,Matched,,,,,,
514,TRANSFER,324397.94,324397.94,Matched,,,,,,
515,CASH_IN,222126.95,222126.95,Matched,,,,,,
516,CASH_IN,62983.91,62983.91,Matched,,,,,,
517,TRANSFER,982862.81,982862.81,Matched,,,,,,
518,TRANSFER,955855,955855,Matched,,,,,,
519,TRANSFER,2421578.09,2421578.09,Matched,,,,,,
520,CASH_OUT,128487.35,128487.35,Matched,,,,,,
521,CASH_IN,1271.77,1271.77,Matched,,,,,,
522,TRANSFER,1349670.68,1349670.68,Matched,,,,,,
523,CASH_IN,246816.65,246816.65,Matched,,,,,,
524,TRANSFER,179253.24,179253.24,Matched,,,,,,
525,PAYMENT,5446.88,5446.88,Matched,,,,,,
526,CASH_IN,21898.97,21898.97,Matched,,,,,,
527,PAYMENT,648.64,648.64,Matched,,,,,,
528,CASH_IN,30811.56,30811.56,Matched,,,,,,
529,PAYMENT,8494.71,8494.71,Matched,,,,,,
530,CASH_IN,100275.09,100275.09,Matched,,,,,,
531,CASH_IN,46630.53,46630.53,Matched,,,,,,
532,CASH_OUT,373068.26,373068.26,Matched,,,,,,
533,CASH_IN,158775.58,158775.58,Matched,,,,,,
534,CASH_IN,143236.26,143236.26,Matched,,,,,,
535,CASH_IN,90556.08,90556.08,Matched,,,,,,
536,CASH_IN,173948.89,173948.89,Matched,,,,,,
537,CASH_IN,66216.71,66216.71,Matched,,,,,,
538,TRANSFER,34390.85,34390.85,Matched,,,,,,
539,CASH_OUT,252908.87,252908.87,Matched,,,,,,
540,TRANSFER,1867849.02,1867849.02,Matched,,,,,,
541,CASH_IN,216133.99,216133.99,Matched,,,,,,
542,TRANSFER,1193410.46,1193410.46,Matched,,,,,,
543,CASH_IN,371883.82,371883.82,Matched,,,,,,
544,CASH_IN,228451.89,228451.89,Matched,,,,,,
545,TRANSFER,348186.2,348186.2,Matched,,,,,,
546,CASH_IN,35902.49,35902.49,Matched,,,,,,
547,TRANSFER,1440296.14,1440296.14,Matched,,,,,,
548,CASH_IN,770537.37,770537.37,Matched,,,,,,
549,CASH_IN,232953.64,232953.64,Matched,,,,,,
550,TRANSFER,799483.57,799483.57,Matched,,,,,,
551,CASH_IN,65912.95,65253.82,Amount Mismatch,,,,,,
552,CASH_IN,71275.47,71275.47,Matched,,,,,,
553,CASH_IN,193492.68,193492.68,Matched,,,,,,
554,CASH_IN,336298.77,336298.77,Matched,,,,,,
555,CASH_IN,317393.38,317393.38,Matched,,,,,,
556,CASH_IN,181002.01,181002.01,Matched,,,,,,
557,TRANSFER,969631.31,969631.31,Matched,,,,,,
558,CASH_IN,60836.64,60836.64,Matched,,,,,,
559,TRANSFER,483544.3,483544.3,Matched,,,,,,
560,PAYMENT,8227.3,8227.3,Matched,,,,,,
561,CASH_IN,62325.15,62325.15,Matched,,,,,,
562,TRANSFER,326349.91,326349.91,Matched,,,,,,
563,CASH_IN,349640.51,349640.51,Matched,,,,,,
564,PAYMENT,527.15,527.15,Matched,,,,,,
565,DEBIT,7546.88,7546.88,Matched,,,,,,
566,CASH_IN,135324.19,135324.19,Matched,,,,,,
567,PAYMENT,2469.75,2469.75,Matched,,,,,,
568,PAYMENT,950.25,950.25,Matched,,,,,,
569,CASH_IN,380015.14,380015.14,Matched,,,,,,
570,DEBIT,1741.24,1741.24,Matched,,,,,,
571,PAYMENT,12728.46,12728.46,Matched,,,,,,
572,CASH_IN,418688.27,418688.27,Matched,,,,,,
573,PAYMENT,553.25,553.25,Matched,,,,,,
574,PAYMENT,6606.31,6606.31,Matched,,,,,,
575,PAYMENT,1002.96,1002.96,Matched,,,,,,
576,PAYMENT,2075.94,2075.94,Matched,,,,,,
577,CASH_IN,311023.52,311023.52,Matched,,,,,,
578,PAYMENT,6917.1,6917.1,Matched,,,,,,
579,TRANSFER,84212.94,84212.94,Matched,,,,,,
580,PAYMENT,1977.17,1977.17,Matched,,,,,,
581,CASH_OUT,312108.51,312108.51,Matched,,,,,,
582,PAYMENT,1647.93,1647.93,Matched,,,,,,
583,CASH_IN,151862.38,151862.38,Matched,,,,,,
584,PAYMENT,9314.84,9314.84,Matched,,,,,,
585,PAYMENT,3533.32,3533.32,Matched,,,,,,
586,CASH_IN,228710.05,228710.05,Matched,,,,,,
587,PAYMENT,1157.05,1157.05,Matched,,,,,,
588,PAYMENT,7659.86,7659.86,Matched,,,,,,
589,PAYMENT,7203.07,7203.07,Matched,,,,,,
590,DEBIT,3766.99,3766.99,Matched,,,,,,
591,CASH_IN,311449.38,311449.38,Matched,,,,,,
592,CASH_OUT,116206.75,116206.75,Matched,,,,,,
593,CASH_OUT,30331.38,30331.38,Matched,,,,,,
594,PAYMENT,3464.41,3464.41,Matched,,,,,,
595,CASH_IN,270824.42,270824.42,Matched,,,,,,
596,PAYMENT,2063.77,2063.77,Matched,,,,,,
597,PAYMENT,3035.35,3035.35,Matched,,,,,,
598,CASH_OUT,68662.06,68662.06,Matched,,,,,,
599,PAYMENT,1449.03,1449.03,Matched,,,,,,
600,CASH_IN,220431.09,220431.09,Matched,,,,,,
601,CASH_OUT,123797.1,123797.1,Matched,,,,,,
602,CASH_IN,182861.45,182861.45,Matched,,,,,,
603,DEBIT,8233.25,8233.25,Matched,,,,,,
604,DEBIT,8679.29,8679.29,Matched,,,,,,
605,CASH_IN,231881.5,231881.5,Matched,,,,,,
606,PAYMENT,2271.34,2271.34,Matched,,,,,,
607,PAYMENT,15266.05,15266.05,Matched,,,,,,
608,PAYMENT,3801.74,3801.74,Matched,,,,,,
609,PAYMENT,8348.75,8348.75,Matched,,,,,,
610,CASH_IN,38071.17,38071.17,Matched,,,,,,
611,PAYMENT,8419.73,8419.73,Matched,,,,,,
612,PAYMENT,3551.48,3551.48,Matched,,,,,,
613,CASH_IN,87117.29,87117.29,Matched,,,,,,
614,PAYMENT,6688.74,6688.74,Matched,,,,,,
615,CASH_OUT,227768.63,227768.63,Matched,,,,,,
616,CASH_IN,114271.72,114271.72,Matched,,,,,,
617,PAYMENT,1979.94,1979.94,Matched,,,,,,
618,CASH_OUT,172986.7,172986.7,Matched,,,,,,
619,CASH_IN,73199.1,73199.1,Matched,,,,,,
620,PAYMENT,4940.2,4940.2,Matched,,,,,,
621,PAYMENT,1530.83,1530.83,Matched,,,,,,
622,PAYMENT,2755.96,2755.96,Matched,,,,,,
623,PAYMENT,4833.96,4833.96,Matched,,,,,,
624,PAYMENT,9574.31,9574.31,Matched,,,,,,
625,PAYMENT,5842.61,5842.61,Matched,,,,,,
626,DEBIT,8807.01,8807.01,Matched,,,,,,
627,PAYMENT,2871.89,2871.89,Matched,,,,,,
628,PAYMENT,5287.68,5287.68,Matched,,,,,,
629,DEBIT,5297.36,5297.36,Matched,,,,,,
630,DEBIT,3111.86,3111.86,Matched,,,,,,
631,TRANSFER,621561.65,621561.65,Matched,,,,,,
632,PAYMENT,10627.18,10627.18,Matched,,,,,,
633,PAYMENT,829.07,829.07,Matched,,,,,,
634,PAYMENT,10040.52,10040.52,Matched,,,,,,
635,CASH_IN,764772.98,764772.98,Matched,,,,,,
636,PAYMENT,3418.07,3418.07,Matched,,,,,,
637,PAYMENT,5809.78,5809.78,Matched,,,,,,
638,DEBIT,5363,5363,Matched,,,,,,
639,CASH_OUT,41924.75,41924.75,Matched,,,,,,
640,TRANSFER,411363.54,411363.54,Matched,,,,,,
641,CASH_OUT,173597.57,173597.57,Matched,,,,,,
642,CASH_IN,106847.36,106847.36,Matched,,,,,,
643,PAYMENT,11990.19,11990.19,Matched,,,,,,
644,CASH_IN,6287.28,6287.28,Matched,,,,,,
645,CASH_OUT,77642.84,77642.84,Matched,,,,,,
646,PAYMENT,4086.5,4086.5,Matched,,,,,,
647,CASH_IN,24936.34,24936.34,Matched,,,,,,
648,CASH_OUT,144964.23,144964.23,Matched,,,,,,
649,PAYMENT,266.88,266.88,Matched,,,,,,
650,CASH_IN,55837.16,55837.16,Matched,,,,,,
651,PAYMENT,19741.22,19741.22,Matched,,,,,,
652,CASH_OUT,94038.9,94038.9,Matched,,,,,,
653,PAYMENT,1928.55,1928.55,Matched,,,,,,
654,CASH_OUT,26051.33,26051.33,Matched,,,,,,
655,PAYMENT,5270.72,5270.72,Matched,,,,,,
656,CASH_IN,63255.29,63255.29,Matched,,,,,,
657,PAYMENT,10648.06,10648.06,Matched,,,,,,
658,CASH_IN,55827.09,55827.09,Matched,,,,,,
659,CASH_IN,104605.78,104605.78,Matched,,,,,,
660,PAYMENT,962.43,962.43,Matched,,,,,,
661,CASH_OUT,174068.82,174068.82,Matched,,,,,,
662,PAYMENT,8348.1,8348.1,Matched,,,,,,
663,TRANSFER,1277212.77,1277212.77,Matched,,,,,,
664,CASH_IN,154160.82,154160.82,Matched,,,,,,
665,CASH_OUT,134143.27,134143.27,Matched,,,,,,
666,CASH_IN,257348.03,257348.03,Matched,,,,,,
667,PAYMENT,6969.67,6969.67,Matched,,,,,,
668,CASH_OUT,1277212.77,1277212.77,Matched,,,,,,
669,CASH_OUT,497424.19,497424.19,Matched,,,,,,
670,CASH_IN,201073.81,201073.81,Matched,,,,,,
671,CASH_OUT,607616.73,607616.73,Matched,,,,,,
672,TRANSFER,20128,20128,Matched,,,,,,
673,CASH_IN,24105.5,24105.5,Matched,,,,,,
674,CASH_IN,53560.68,53560.68,Matched,,,,,,
675,CASH_OUT,681093.57,681093.57,Matched,,,,,,
676,CASH_OUT,114057.61,114057.61,Matched,,,,,,
677,PAYMENT,6854.06,6854.06,Matched,,,,,,
678,CASH_IN,334234.39,334234.39,Matched,,,,,,
679,CASH_OUT,205279.62,205279.62,Matched,,,,,,
680,CASH_OUT,111899.09,111899.09,Matched,,,,,,
681,CASH_OUT,173512.93,173512.93,Matched,,,,,,
682,PAYMENT,1231.79,1231.79,Matched,,,,,,
683,CASH_OUT,166817.98,166817.98,Matched,,,,,,
684,CASH_IN,227335.16,227335.16,Matched,,,,,,
685,CASH_OUT,113283.13,113283.13,Matched,,,,,,
686,PAYMENT,3380.1,3380.1,Matched,,,,,,
687,CASH_OUT,179030.05,179030.05,Matched,,,,,,
688,DEBIT,2869.65,2869.65,Matched,,,,,,
689,CASH_OUT,94332,94332,Matched,,,,,,
690,CASH_IN,134426.08,134426.08,Matched,,,,,,
691,CASH_OUT,141111.15,141111.15,Matched,,,,,,
692,PAYMENT,1658.87,1658.87,Matched,,,,,,
693,CASH_OUT,45756.23,45756.23,Matched,,,,,,
694,PAYMENT,823.36,823.36,Matched,,,,,,
695,CASH_OUT,6039.61,6039.61,Matched,,,,,,
696,PAYMENT,7541.47,7541.47,Matched,,,,,,
697,CASH_OUT,46261.02,46261.02,Matched,,,,,,
698,CASH_OUT,312471.16,312471.16,Matched,,,,,,
699,DEBIT,3635.93,3635.93,Matched,,,,,,
700,CASH_OUT,20128,20128,Matched,,,,,,
701,CASH_OUT,195490.04,195490.04,Matched,,,,,,
702,CASH_OUT,107308.84,107308.84,Matched,,,,,,
703,PAYMENT,1328.59,1328.59,Matched,,,,,,
704,PAYMENT,154.87,154.87,Matched,,,,,,
705,CASH_OUT,48252.82,48252.82,Matched,,,,,,
706,TRANSFER,56145.85,56145.85,Matched,,,,,,
707,CASH_OUT,25674.03,25674.03,Matched,,,,,,
708,DEBIT,4040.84,4040.84,Matched,,,,,,
709,CASH_OUT,63830.49,63830.49,Matched,,,,,,
710,PAYMENT,973.18,973.18,Matched,,,,,,
711,CASH_OUT,96178.8,96178.8,Matched,,,,,,
712,PAYMENT,6490.17,6490.17,Matched,,,,,,
713,CASH_OUT,155122.86,155122.86,Matched,,,,,,
714,PAYMENT,619.24,619.24,Matched,,,,,,
715,CASH_OUT,171757.76,171757.76,Matched,,,,,,
716,PAYMENT,1101.09,1101.09,Matched,,,,,,
717,CASH_OUT,8809.04,8809.04,Matched,,,,,,
718,DEBIT,300.41,300.41,Matched,,,,,,
719,DEBIT,4347.78,4347.78,Matched,,,,,,
720,CASH_OUT,27320.2,27320.2,Matched,,,,,,
721,TRANSFER,700967.19,700967.19,Matched,,,,,,
722,CASH_OUT,517915.91,517915.91,Matched,,,,,,
723,CASH_OUT,213922.13,213922.13,Matched,,,,,,
724,CASH_OUT,34629.16,34629.16,Matched,,,,,,
725,PAYMENT,8354.27,8354.27,Matched,,,,,,
726,CASH_OUT,94296.25,94296.25,Matched,,,,,,
727,CASH_OUT,83859.59,83859.59,Matched,,,,,,
728,CASH_OUT,285360.06,285360.06,Matched,,,,,,
729,DEBIT,5423.28,5423.28,Matched,,,,,,
730,CASH_OUT,33269.25,33269.25,Matched,,,,,,
731,CASH_OUT,161445.91,161445.91,Matched,,,,,,
732,CASH_OUT,386683.04,386683.04,Matched,,,,,,
733,PAYMENT,708.59,708.59,Matched,,,,,,
734,CASH_OUT,169854.57,169854.57,Matched,,,,,,
735,CASH_OUT,51749.94,51749.94,Matched,,,,,,
736,CASH_OUT,126167.7,126167.7,Matched,,,,,,
737,PAYMENT,8358.81,8358.81,Matched,,,,,,
738,CASH_OUT,86410.3,86410.3,Matched,,,,,,
739,CASH_OUT,152757.58,152757.58,Matched,,,,,,
740,PAYMENT,2245.62,2245.62,Matched,,,,,,
741,CASH_OUT,49661.18,49661.18,Matched,,,,,,
742,CASH_OUT,10856.63,10856.63,Matched,,,,,,
743,CASH_OUT,73513.5,73513.5,Matched,,,,,,
744,PAYMENT,4593.59,4593.59,Matched,,,,,,
745,CASH_OUT,161613.93,161613.93,Matched,,,,,,
746,PAYMENT,399.66,399.66,Matched,,,,,,
747,CASH_OUT,244361.81,244361.81,Matched,,,,,,
748,CASH_OUT,166335.32,166335.32,Matched,,,,,,
749,PAYMENT,1617.9,1617.9,Matched,,,,,,
750,CASH_OUT,234268.82,234268.82,Matched,,,,,,
751,CASH_OUT,596617.87,596617.87,Matched,,,,,,
752,PAYMENT,2167.26,2167.26,Matched,,,,,,
753,CASH_OUT,306280.12,306280.12,Matched,,,,,,
754,CASH_OUT,108600.78,108600.78,Matched,,,,,,
755,CASH_OUT,194620.68,194620.68,Matched,,,,,,
756,PAYMENT,9738.95,9738.95,Matched,,,,,,
757,CASH_OUT,377520.94,377520.94,Matched,,,,,,
758,PAYMENT,3396.25,3396.25,Matched,,,,,,
759,CASH_OUT,128278.74,128278.74,Matched,,,,,,
760,CASH_OUT,60758.42,60758.42,Matched,,,,,,
761,PAYMENT,6780.78,6780.78,Matched,,,,,,
762,CASH_OUT,256773.54,256773.54,Matched,,,,,,
763,CASH_OUT,86204.31,86204.31,Matched,,,,,,
764,CASH_OUT,105759.12,105759.12,Matched,,,,,,
765,CASH_OUT,1234,1234,Matched,,,,,,
766,CASH_OUT,59390.46,59390.46,Matched,,,,,,
767,CASH_IN,2643.45,2643.45,Matched,,,,,,
768,CASH_OUT,18288.91,18288.91,Matched,,,,,,
769,CASH_OUT,131991.26,131991.26,Matched,,,,,,
770,CASH_OUT,65025.3,65025.3,Matched,,,,,,
771,CASH_OUT,248979.22,248979.22,Matched,,,,,,
772,CASH_OUT,126774.5,126774.5,Matched,,,,,,
773,CASH_OUT,82054.36,82054.36,Matched,,,,,,
774,CASH_OUT,38428.19,38428.19,Matched,,,,,,
775,CASH_OUT,69708.79,69708.79,Matched,,,,,,
776,CASH_OUT,109732.52,109732.52,Matched,,,,,,
777,CASH_IN,134977.11,134977.11,Matched,,,,,,
778,CASH_OUT,17851.54,17851.54,Matched,,,,,,
779,CASH_IN,25090.03,25090.03,Matched,,,,,,
780,CASH_OUT,9104.26,9104.26,Matched,,,,,,
781,CASH_OUT,5223.97,5223.97,Matched,,,,,,
782,CASH_IN,147388.67,147388.67,Matched,,,,,,
783,CASH_OUT,92553.64,92553.64,Matched,,,,,,
784,PAYMENT,2284.54,2284.54,Matched,,,,,,
785,CASH_OUT,63807.17,63807.17,Matched,,,,,,
786,CASH_OUT,66312.08,66312.08,Matched,,,,,,
787,CASH_OUT,142282.63,142282.63,Matched,,,,,,
788,PAYMENT,502.61,502.61,Matched,,,,,,
789,CASH_OUT,406297.68,406297.68,Matched,,,,,,
790,CASH_OUT,114499.14,114499.14,Matched,,,,,,
791,PAYMENT,8716.47,8716.47,Matched,,,,,,
792,PAYMENT,4779.93,4779.93,Matched,,,,,,
793,CASH_IN,217615.09,217615.09,Matched,,,,,,
794,CASH_OUT,209370.56,209370.56,Matched,,,,,,
795,TRANSFER,16631.14,16631.14,Matched,,,,,,
796,CASH_OUT,117023.79,117023.79,Matched,,,,,,
797,PAYMENT,2771.16,2771.16,Matched,,,,,,
798,PAYMENT,10891.96,10891.96,Matched,,,,,,
799,PAYMENT,3154.06,3154.06,Matched,,,,,,
800,PAYMENT,4149.86,4149.86,Matched,,,,,,
801,PAYMENT,7813.63,7813.63,Matched,,,,,,
802,PAYMENT,13252.81,13252.81,Matched,,,,,,
803,PAYMENT,360.13,360.13,Matched,,,,,,
804,PAYMENT,1213.64,1213.64,Matched,,,,,,
805,CASH_OUT,431381.17,431381.17,Matched,,,,,,
806,PAYMENT,5800.85,5800.85,Matched,,,,,,
807,TRANSFER,43670.84,43670.84,Matched,,,,,,
808,PAYMENT,8094.53,8094.53,Matched,,,,,,
809,PAYMENT,7342.63,7342.63,Matched,,,,,,
810,PAYMENT,3825.39,3825.39,Matched,,,,,,
811,PAYMENT,7417.09,7417.09,Matched,,,,,,
812,PAYMENT,12162.01,12162.01,Matched,,,,,,
813,PAYMENT,8865.26,8865.26,Matched,,,,,,
814,CASH_OUT,472385.25,472385.25,Matched,,,,,,
815,CASH_OUT,213490.87,213490.87,Matched,,,,,,
816,PAYMENT,13427.34,13427.34,Matched,,,,,,
817,PAYMENT,7444.4,7444.4,Matched,,,,,,
818,PAYMENT,1873.13,1873.13,Matched,,,,,,
819,CASH_OUT,287265.38,287265.38,Matched,,,,,,
820,PAYMENT,6443.58,6443.58,Matched,,,,,,
821,CASH_OUT,416001.33,416001.33,Matched,,,,,,
822,PAYMENT,4008.01,4008.01,Matched,,,,,,
823,CASH_OUT,76635.24,76635.24,Matched,,,,,,
824,PAYMENT,6432.26,6432.26,Matched,,,,,,
825,CASH_OUT,197186.52,197186.52,Matched,,,,,,
826,CASH_OUT,132574,132574,Matched,,,,,,
827,PAYMENT,8690.86,8690.86,Matched,,,,,,
828,CASH_OUT,39485.21,39485.21,Matched,,,,,,
829,PAYMENT,1220.37,1220.37,Matched,,,,,,
830,CASH_IN,355294.5,355294.5,Matched,,,,,,
831,PAYMENT,3791.28,3791.28,Matched,,,,,,
832,CASH_IN,12336.48,12336.48,Matched,,,,,,
833,DEBIT,1683.95,1683.95,Matched,,,,,,
834,CASH_IN,349505.89,349505.89,Matched,,,,,,
835,PAYMENT,4111.34,4111.34,Matched,,,,,,
836,CASH_IN,285185.34,285185.34,Matched,,,,,,
837,PAYMENT,2713.67,2713.67,Matched,,,,,,
838,CASH_IN,132953.45,132953.45,Matched,,,,,,
839,PAYMENT,7163.9,7163.9,Matched,,,,,,
840,PAYMENT,6557.51,6557.51,Matched,,,,,,
841,CASH_IN,214851.41,214851.41,Matched,,,,,,
842,PAYMENT,4867.56,4867.56,Matched,,,,,,
843,CASH_IN,54988.56,54988.56,Matched,,,,,,
844,CASH_IN,62871.06,62871.06,Matched,,,,,,
845,PAYMENT,17348.25,17348.25,Matched,,,,,,
846,CASH_OUT,242940.23,242940.23,Matched,,,,,,
847,CASH_IN,61150.85,61150.85,Matched,,,,,,
848,PAYMENT,1586.28,1586.28,Matched,,,,,,
849,PAYMENT,4433.98,4433.98,Matched,,,,,,
850,CASH_IN,131409.27,131409.27,Matched,,,,,,
851,CASH_IN,10844.33,10844.33,Matched,,,,,,
852,PAYMENT,6811.97,6811.97,Matched,,,,,,
853,PAYMENT,2168.8,2168.8,Matched,,,,,,
854,PAYMENT,36651.07,36651.07,Matched,,,,,,
855,PAYMENT,10059.7,10059.7,Matched,,,,,,
856,PAYMENT,2054.84,2054.84,Matched,,,,,,
857,PAYMENT,4804.68,4804.68,Matched,,,,,,
858,CASH_IN,313373.56,313373.56,Matched,,,,,,
859,PAYMENT,19375.5,19375.5,Matched,,,,,,
860,CASH_IN,13289.87,13289.87,Matched,,,,,,
861,CASH_IN,27070.11,27070.11,Matched,,,,,,
862,PAYMENT,13833.75,13833.75,Matched,,,,,,
863,PAYMENT,8092.1,8092.1,Matched,,,,,,
864,CASH_IN,127954.7,127954.7,Matched,,,,,,
865,CASH_OUT,236825.42,236825.42,Matched,,,,,,
866,CASH_IN,197031.04,197031.04,Matched,,,,,,
867,CASH_OUT,327066.19,327066.19,Matched,,,,,,
868,CASH_OUT,156819.6,156819.6,Matched,,,,,,
869,CASH_IN,144366.64,144366.64,Matched,,,,,,
870,PAYMENT,21008.52,21008.52,Matched,,,,,,
871,PAYMENT,11770.54,11770.54,Matched,,,,,,
872,CASH_IN,7965.49,7965.49,Matched,,,,,,
873,CASH_IN,123103.74,123103.74,Matched,,,,,,
874,PAYMENT,22043.92,22043.92,Matched,,,,,,
875,PAYMENT,1576.78,1576.78,Matched,,,,,,
876,PAYMENT,32635.14,32635.14,Matched,,,,,,
877,CASH_IN,106634.77,106634.77,Matched,,,,,,
878,PAYMENT,11438.39,11438.39,Matched,,,,,,
879,CASH_IN,74933.22,74933.22,Matched,,,,,,
880,PAYMENT,320.53,320.53,Matched,,,,,,
881,CASH_IN,120234.99,120234.99,Matched,,,,,,
882,PAYMENT,13527.16,13527.16,Matched,,,,,,
883,DEBIT,3390.74,3390.74,Matched,,,,,,
884,PAYMENT,2736.35,2736.35,Matched,,,,,,
885,CASH_IN,5763.99,5763.99,Matched,,,,,,
886,PAYMENT,6029.92,6029.92,Matched,,,,,,
887,CASH_IN,156922.36,156922.36,Matched,,,,,,
888,PAYMENT,11881.78,11881.78,Matched,,,,,,
889,CASH_IN,162665.98,162665.98,Matched,,,,,,
890,PAYMENT,9805.46,9805.46,Matched,,,,,,
891,PAYMENT,7506.65,7506.65,Matched,,,,,,
892,PAYMENT,9470.85,9470.85,Matched,,,,,,
893,PAYMENT,12621.09,12621.09,Matched,,,,,,
894,CASH_IN,110226.34,110226.34,Matched,,,,,,
895,PAYMENT,20560.86,20560.86,Matched,,,,,,
896,PAYMENT,13679.84,13679.84,Matched,,,,,,
897,CASH_IN,142577.44,142577.44,Matched,,,,,,
898,PAYMENT,15448,15448,Matched,,,,,,
899,PAYMENT,1987.4,1987.4,Matched,,,,,,
900,PAYMENT,1582.67,1582.67,Matched,,,,,,
901,CASH_OUT,13136.44,13136.44,Matched,,,,,,
902,PAYMENT,4145.04,4145.04,Matched,,,,,,
903,CASH_IN,6915.38,6915.38,Matched,,,,,,
904,PAYMENT,3511.45,3511.45,Matched,,,,,,
905,CASH_IN,157108.01,157108.01,Matched,,,,,,
906,PAYMENT,881.26,881.26,Matched,,,,,,
907,CASH_IN,223555.14,223555.14,Matched,,,,,,
908,PAYMENT,4306.89,4306.89,Matched,,,,,,
909,CASH_IN,146331.12,146331.12,Matched,,,,,,
910,PAYMENT,8309.52,8309.52,Matched,,,,,,
911,DEBIT,4651.67,4651.67,Matched,,,,,,
912,CASH_IN,141131.23,141131.23,Matched,,,,,,
913,PAYMENT,5363.35,5363.35,Matched,,,,,,
914,PAYMENT,1118.1,1118.1,Matched,,,,,,
915,PAYMENT,132.42,132.42,Matched,,,,,,
916,PAYMENT,19644.08,19644.08,Matched,,,,,,
917,CASH_IN,222711.47,222711.47,Matched,,,,,,
918,PAYMENT,15.06,15.06,Matched,,,,,,
919,PAYMENT,8074.16,8074.16,Matched,,,,,,
920,PAYMENT,895.24,895.24,Matched,,,,,,
921,PAYMENT,4337.08,4337.08,Matched,,,,,,
922,PAYMENT,7641.08,7641.08,Matched,,,,,,
923,DEBIT,429.42,429.42,Matched,,,,,,
924,CASH_IN,352568.35,352568.35,Matched,,,,,,
925,PAYMENT,7645.96,7645.96,Matched,,,,,,
926,PAYMENT,3043.27,3043.27,Matched,,,,,,
927,TRANSFER,221654.28,221654.28,Matched,,,,,,
928,PAYMENT,31188.22,31188.22,Matched,,,,,,
929,PAYMENT,9758.09,9758.09,Matched,,,,,,
930,PAYMENT,13954.75,13954.75,Matched,,,,,,
931,PAYMENT,10497.33,10497.33,Matched,,,,,,
932,PAYMENT,5924.89,5924.89,Matched,,,,,,
933,PAYMENT,5843.75,5843.75,Matched,,,,,,
934,PAYMENT,9550.43,9550.43,Matched,,,,,,
935,CASH_IN,84980.31,84980.31,Matched,,,,,,
936,CASH_IN,628719.07,628719.07,Matched,,,,,,
937,PAYMENT,7260.2,7260.2,Matched,,,,,,
938,PAYMENT,10285.86,10285.86,Matched,,,,,,
939,PAYMENT,4355.66,4355.66,Matched,,,,,,
940,CASH_IN,79285.8,79285.8,Matched,,,,,,
941,PAYMENT,6249.78,6249.78,Matched,,,,,,
942,CASH_IN,57809.81,57809.81,Matched,,,,,,
943,CASH_IN,75043.17,75043.17,Matched,,,,,,
944,PAYMENT,848.74,848.74,Matched,,,,,,
945,DEBIT,6973.12,6973.12,Matched,,,,,,
946,PAYMENT,6993.7,6993.7,Matched,,,,,,
947,CASH_IN,248196.92,248196.92,Matched,,,,,,
948,PAYMENT,2358.63,2358.63,Matched,,,,,,
949,PAYMENT,10932.41,10932.41,Matched,,,,,,
950,DEBIT,374.36,374.36,Matched,,,,,,
951,PAYMENT,795.29,795.29,Matched,,,,,,
952,PAYMENT,9191.46,9191.46,Matched,,,,,,
953,PAYMENT,8946.63,8946.63,Matched,,,,,,
954,CASH_OUT,132038.41,132038.41,Matched,,,,,,
955,PAYMENT,6495.27,6495.27,Matched,,,,,,
956,PAYMENT,4518.42,4518.42,Matched,,,,,,
